Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,UCSD,Pangea Parking Structure Scholars Dr N,"PANGEA 5-1; UCSD Parking Permit Required. Located south next to entrance. POWER SHARING: Slower charging when both ports are in use.
PANGEA 5-3; UCSD Parking Permit Required. Located east side next to accessible parking stall. POWER SHARING: Slower charging when both ports are in use.",San Diego,CA,92093,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.8840514,-117.2429108,2020-12-30,160469,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,LOT M,9001 Stockdale Hwy,"LOT M- 1; -
LOT M- 2; -",Bakersfield,CA,93311,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,35.354124,-119.103262,2020-12-30,160470,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $2.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,HOAG   HOSPITAL,16305 Sand Canyon,"HHCI - SC 1; Located in the lot behind the building
HHCI - SC 2; Located behind the building
HHCI - SC 3; Located behind the building",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.662108,-117.774281,2020-12-30,160471,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,PLAYA VISTA,12035 E Waterfront Dr,"CAMPUS 01
CAMPUS 02; -
CAMPUS 03
CAMPUS 04
CAMPUS 05",Los Angeles,CA,90094,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.982955,-118.404719,2020-12-30,160472,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.5 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,10100 SM BLVD,10100 Santa Monica Blvd,"ANNEX L; Annex parking structure
ANNEX R; Annex parking structure
TOWER L; Valet parking area
TOWER R; Valet parking area",Los Angeles,CA,90067,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.060995,-118.416026,2020-12-30,160473,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BUILDING 2,195 Champion Ct,"B2 EV #1; -
B2 EV #2; -
B2 EV #3; -",San Jose,CA,95134,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.411043,-121.951449,2020-12-30,160474,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.35 per hour for the first 2 hours, and $3 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,LVK PARKING,636 Terminal Cir,A -SOLAR ARRAY; Airport Administration Parking Lot NE Corner Under Solar Array ,Livermore,CA,94551,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.6966115,-121.8184209,2020-12-30,160475,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.3 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CPEX,1275 Main St,RAMONA LIBRARY; -,Ramona,CA,92065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.0398166,-116.8733114,2020-12-30,160476,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $5 per additional hour from 4:00 PM to 9:00 PM, $0.495 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,THE PARK DTLA,221 s. Figueroa st.,STATION 1; near car wash Parking Rates Apply for None Tenant in addition to station fee ,Los Angeles,CA,90012,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0568464,-118.2542755,2020-12-30,160477,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2 per hour for the first 4 hours, and $5 per additional hour, minimum payment of $2",,,,,,,,,,,,,,,,,,,,
ELEC,MCWD,920 2nd Avenue,IMJIN OFC PARK; -,Marina,CA,93933,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.668131,-121.8072418,2020-12-30,160478,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CNTYOFRIVERSIDE,4060 County Circle Dr.,"DPSS ADM DC; -
DPSS ADM LEV 2; -",Riverside,CA,92503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,1,,ChargePoint Network,https://www.chargepoint.com,200-8,33.916455,-117.46122,2020-12-30,160479,2020-12-30 00:25:24 UTC,,,,,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $2 per additional hour, $0.34 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,APOLLO,2120 Park Pl,"2120 PARK PL 1
2120 PARK PL 2",El Segundo,CA,90245,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.904502,-118.387239,2020-12-30,160480,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 4 hours, and $10 per additional hour, minimum payment of $1.5",,,,,,,,,,,,,,,,,,,,
ELEC,COUNTY,751 S Bascom Ave,"EMPLOYEE PS2 #1; Enter parking garage from Ginger
EMPLOYEE PS2 #2; Enter garage from Ginger off Morepark
EMPLOYEE PS2 #3; -
EMPLOYEE PS2 #5
EMPLOYEE PS2 #6; -
EMPLOYEE PS2 #7; -
EMPLOYEE PS2 #8
RSC LOT 1; -
RSC LOT 2; -",San Jose,CA,95128,,888-758-4389,E,,Public,24 hours daily,,,,,,18,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.313686,-121.932088,2020-12-30,160481,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $0.2 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,DGS MAIN,1515 Clay St,"LOT 06 STATION2; -Monthly Parkers only
LOT 06 STATION3; Ground level garage parking: Monthly parkers only
LOT 06 STATION4; Ground level garage parking: Monthly parkers only",Oakland,CA,94612,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.806131,-122.273289,2020-12-30,160482,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,ROW DTLA,787 Alameda St,"1ST FLR 01; Stations are on the ground floor of the parking structure.
1ST FLR 02; Stations are on the Ground Floor of the parking structure.
3RD FLR 03; Stations are on the 3rd Floor of the parking structure.
3RD FLR 04; Stations are on Level 3 of the parking structure.",Los Angeles,CA,90021,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.029149,-118.239162,2020-12-30,160483,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 3 hours, and $10 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,CNTYOFRIVERSIDE,3444 10th St,"RIVCA SUPERVS1; RIV CAC-Supervisor's Parking Lot
RIVCA SUPERVS2; In Gated Lot",Riverside,CA,92501,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.978439,-117.372984,2020-12-30,160484,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CALTRANS - D3,703  B Street,"CHARGER EV-1
CHARGER EV-4
GATEWAY EV-3; -",Marysville,CA,95901,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,39.143425,-121.585681,2020-12-30,160485,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CALTRANS - D3,700-798 Chestnut St,CHARGER EV-2,Marysville,CA,95901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.1438773,-121.5855347,2020-12-30,160486,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,CPEX,3851 Rosecrans st.,HEALTH SERVICES; -,San Diego,CA,92110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.7525162,-117.2025505,2020-12-30,160487,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.55 per hour, $0.2 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,SPORTS CENTER,30 Terrace Rd,"SPORTS CENTER E; South East side of parking garage
SPORTS CENTER N; Near front entrance in parking garage 
SPORTS CENTER W; South wall",Ladera Ranch,CA,92694,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,200-9,33.556648,-117.627169,2020-12-30,160488,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.35 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,SDUHSD,155 Stevens Ave,EARL WARREN 2; School visitor lot,Solana Beach,CA,92075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.9946859,-117.2624769,2020-12-30,160489,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,LAGUNA BEACH,533 Glenneyre St,GLENNEYRE PS 01; The dual port station is on the lower level of the Glenneyre parking structure. ,Laguna Beach,CA,92651,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.5409753,-117.7813828,2020-12-30,160490,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,HAMPTON TURLOCK,1821 Lander Ave,EV 1,Turlock,CA,95380,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.4762125,-120.8505962,2020-12-30,160491,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,SDUHSD,157 Stevens Ave,EARL WARREN 1,Solana Beach,CA,92075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.9945088,-117.2624409,2020-12-30,160492,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.2 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,DGS MAIN,455 Golden Gate Ave,GOLDEN GATE GW; Available For Tenants Only Private Station,San Francisco,CA,94102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.7811058,-122.4179725,2020-12-30,160493,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0.31 per hour for the first 4 hours, and $1.15 per additional hour, $0.12 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,ESSEX,1000 Kiely Blvd,1000 KIELY; -,Santa Clara,CA,95051,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3444228,-121.9778055,2020-12-30,160494,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,LOMA LINDA UNIV,125 Club Center Dr,LLUH 125; -,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0627232,-117.2816276,2020-12-30,160495,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.4 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,22055-22083 Irvine Center Dr,"350 SPECTRUM 01; Parking Rates Apply: Stations are on the ground floor fof the parking garage serving the 300 Spectrum Center building.
350 SPECTRUM 03; Parking Rates Apply: Stations are on the ground floor of the parking garage.
350 SPECTRUM 04; Parking Rates Apply: Stations are on the ground floor of the parking garage serving 300 Spectrum Center.",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.6543814,-117.7482976,2020-12-30,160496,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,ENCINO MED PLZ,5400 Balboa Blvd,"STATION 1; Parking garage 1st level
STATION 2; Near front entrance ",Los Angeles,CA,91316,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.169215,-118.500055,2020-12-30,160497,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.5 per hour for the first 3 hours, and $25 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,CALTRANS - D3,902 Yuba Street,GATEWAY EV-1,Marysville,CA,95901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.145787,-121.5841834,2020-12-30,160498,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,1410 GARAGE EV,1400 Fashion Island Blvd,"#1; Parking Garage Ground Level
#2; Parking Garage Ground Level",San Mateo,CA,94404,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.555962,-122.288006,2020-12-30,160507,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.25 per kWh, minimum payment of $1",,,,,,,,,,,,,,,,,,,,
ELEC,USC CAMPUS,1630 San Pablo St,"SPS L1 CENTR #1; -
SPS L1 CENTR #2; -
SPS L1 CENTR #3; -
SPS L1 CENTR #4; -
SPS L1 CENTR #5; -
SPS L1 NORTH #1; -
SPS L2 CENTR #1; -
SPS L2 CENTR #2; -
SPS L2 CENTR #3; -
SPS L2 CENTR #4; -
SPS L2 CENTR #5; -
SPS L2 SOUTH #1; -
SPS L2 SOUTH #2; -
SPS L2 SOUTH #3; -
SPS L2 SOUTH #5; -
SPS L2 SOUTH 4; -",Los Angeles,CA,90033,,888-758-4389,E,,Public,24 hours daily,,,,,,32,,,ChargePoint Network,https://www.chargepoint.com,200-9,34.064349,-118.200481,2020-12-30,160508,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 1 hour, and $3 per additional hour, $0.25 per kWh",,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE  CO  OFC,2550 Great America Way,"SCG 2550 GAW 01; Stations are on the North side of the 2550 building.
SCG 2550 GAW 02; Stations are on the North side of the 2550 building.
SCG 2550 GAW 03; Stations are on the North side of the 2550 building.
SCG 2550 GAW 04; Stations are on the North side of the 2550 building",Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.414806,-121.973591,2020-12-30,160509,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,,
ELEC,SOLTRANS,801 Curtola Pkwy,"CURTOLA E1; East side of parking lot, along Curtola Pkwy
CURTOLA E2; East side of parking lot, along Curtola Pkwy
CURTOLA E3
CURTOLA E4
CURTOLA E5
CURTOLA W1; East side of parking lot along Curtola Pkwy
CURTOLA W2; -
CURTOLA W3; East side of parking lot, along Curtola Pkwy
CURTOLA W4; East side of parking lot, along Curtola Pkwy
CURTOLA W5; -
CURTOLA W6; East side of parking lot, along Curtola Pkwy",Vallejo,CA,94590,,888-758-4389,E,,Public,24 hours daily,,,,,,20,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.0931491,-122.2369098,2020-12-30,160510,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.25 per kWh, minimum payment of $1.25",,,,,,,,,,,,,,,,,,,,
ELEC,BAYSHORE TECH,1200 Bridge Pkwy,"1200 ISLAND DR1; -
1200 ISLAND DR2",Redwood City,CA,94065,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.534669,-122.257738,2020-12-30,160511,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,BAYSHORE TECH,3000 Bridge Pkwy,"3000 BRDG PKY 2
3000 BRDG PKY; -",Redwood City,CA,94065,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,37.539704,-122.256233,2020-12-30,160512,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,BLUE_GREEN_PRKG,750 N San Vicente Blvd,"RED 1; Parking garage level P3
RED 2; Parking garage level P3",West Hollywood,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,https://www.chargepoint.com,200-8,34.084639,-118.383679,2020-12-30,160513,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $3 per hour for the first 4 hours, and $3.5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,PARK STRUCTURE,351 E. Chapman Ave,"FULLERTON 15; -
FULLERTON 17; -
FULLERTON 18; -
FULLERTON 19; Parking 75
FULLERTON 1; -
FULLERTON 22; -
FULLERTON 23; -
FULLERTON 24; -
FULLERTON 3; -
FULLERTON 4; -
FULLERTON 5; -
FULLERTON 8; -
PARKSTRUCTURE1; By Lemon st. and Fullerton Dr.
PARKSTRUCTURE2; By Lemon St. and Fullerton College Rd.
PARKSTRUCTURE3; By Lemon St. and Fullerton College Dr.",Fullerton,CA,92832,,888-758-4389,E,,Public,24 hours daily,,,,,,27,,,ChargePoint Network,https://www.chargepoint.com,200-8,33.874215,-117.918551,2020-12-30,160516,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BAYSHORE TECH,3200 Bridge Pkwy,3200 BRIDGE PKY,Redwood City,CA,94065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5384352,-122.2554263,2020-12-30,160517,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,EV 1-,20103 Lake Chabot Rd,"DOCTORS PARKING; Located in the doctors parking area
PUBLIC HANDICAP; Located near the hospital's entrance
PUBLIC NON HAN; Located near the hospital's entrance
STAFF NORTH LOT; Located in the staff north lot",Castro Valley,CA,94546,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.6980005,-122.0887463,2020-12-30,160518,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.6 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,PUBLIC CHARGERS,1901-1941 O'Farrell St,CITY HALL; -,San Mateo,CA,94403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5481213,-122.3150743,2020-12-30,160519,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,,,,,,,,,,,,
ELEC,CHARGINGSTATION,6400 Katella Ave,MMNA; EMPLOYEES ONLY DURING BUSINESS HOURS,Cypress,CA,90630,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.8021099,-118.0206303,2020-12-30,160520,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,,
ELEC,BAYSHORE TECH,2200 Bridge Pkwy,2200 BRIDGE PKY,Redwood City,CA,94065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.5378709,-122.2578182,2020-12-30,160521,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,ADOBE SAN JOSE,151 Almaden Blvd,AT5 #1; Adobe Employee Use Only!,San Jose,CA,95113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.3313254,-121.8937776,2020-12-30,160522,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 4 hours, and $5 per additional hour",,,,,,,,,,,,,,,,,,,,
ELEC,EV CHARGER,727 El Camino Real,HOTEL LUCENT,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.4514525,-122.1793225,2020-12-30,160523,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.5 per hour,,,,,,,,,,,,,,,,,,,,
ELEC,COUNTY,79 N 17th St,"DOWNTOWN VHC 1; -
DOWNTOWN VHC 2; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 3; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 4; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 5; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 6; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 7; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 8; Downtown San Jose Health Clinic Parking Lot",San Jose,CA,95112,,888-758-4389,E,,Public,24 hours daily,,,,,,16,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.34488,-121.875515,2020-12-30,160524,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $0.2 per kWh, maximum payment of $50",,,,,,,,,,,,,,,,,,,,
ELEC,TASMAN,2525 Tasman Dr,"TASMAN 10; The station is located on the lower level of the parking garage
TASMAN 11; The station is located on the lower level of the parking garage
TASMAN 12; The station is located on the lower level of the parking garage
TASMAN 13; The station is located on the lower level of the parking garage
TASMAN 14; The station is located on the second level of the parking garage
TASMAN 15; The station is located on the second level of the parking garage
TASMAN 16; The station is located on the second level of the parking garage
TASMAN 17; The station is located on the second level of the parking garage
TASMAN 18; The station is located on the second level of the parking garage
TASMAN 19; The station is located on the second level of the parking garage
TASMAN 1; The station is located on the lower level of the parking garage
TASMAN 20; The station is located on the second level of the parking garage
TASMAN 21; The station is located on the first level of the parking garage
TASMAN 22; The station is located on the first level of the parking garage
TASMAN 23; The station is located on the first level of the parking garage
TASMAN 24; The station is located on the first level of the parking garage
TASMAN 2; The station is located on the lower level of the parking garage
TASMAN 3; The station is located on the lower level of the parking garage
TASMAN 4; The station is located on the lower level of the parking garage
TASMAN 5; The station is located on the lower level of the parking garage
TASMAN 6; The station is located on the lower level of the parking garage
TASMAN 7; The station is located on the lower level of the parking garage
TASMAN 8; The station is located on the lower level of the parking garage
TASMAN 9; The station is located on the lower level of the parking garage",Santa Clara,CA,95054,,888-758-4389,E,,Public,24 hours daily,,,,,,48,,,ChargePoint Network,https://www.chargepoint.com,200-9,37.404927,-121.972156,2020-12-30,160525,2020-12-30 00:25:24 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.19 per kWh,,,,,,,,,,,,,,,,,,,,
